objectid,cropcatego,island,acreage,st_areashape,st_perimetershape
1172,Coffee,Big Island,5.58104256,22585.6875432865,656.76379717612
1173,Macadamia Nuts,Big Island,8.06696164,32645.8546384311,806.179911180493
1174,Coffee,Big Island,1.79054987,7246.09763109011,483.188338475638
1175,Coffee,Big Island,18.36945244,74338.5785064561,1573.77503340294
1176,Macadamia Nuts,Big Island,12.00809961,48595.0743608076,957.680521658163
1177,Coffee,Big Island,6.33743418,25646.7069007837,883.324067375321
1178,Macadamia Nuts,Big Island,6.80125859,27523.7316809145,659.585635056212
1179,Macadamia Nuts,Big Island,2.67340227,10818.8846402141,547.080787030143
1180,Macadamia Nuts,Big Island,6.3557046,25720.6427226753,830.23609970373
1181,Coffee,Big Island,8.48887413,34353.2804530544,972.776899557282
1182,Coffee,Big Island,29.65361379,120004.011218666,1756.50752535421
1183,Coffee,Big Island,11.97734926,48470.6502050343,1383.40792372921
1184,Coffee,Big Island,0.98974591,4005.3618252491,261.05839769296
1185,Macadamia Nuts,Big Island,22.66776715,91733.2679316298,2329.05630384254
1186,Macadamia Nuts,Big Island,8.63035898,34925.8455271971,941.588676284647
1187,Macadamia Nuts,Big Island,6.96940815,28204.2147435614,1127.7157999262
1188,Macadamia Nuts,Big Island,2.0881814,8450.57671636824,494.035397666671
1189,Coffee,Big Island,11.93169008,48285.881355448,1389.732862455
1190,Macadamia Nuts,Big Island,2.46205677,9963.60781208407,424.810389076531
1191,Coffee,Big Island,13.73979711,55603.0503907125,1446.16453075004
1192,Macadamia Nuts,Big Island,4.55178622,18420.4472797531,857.903062369834
1193,Coffee,Big Island,3.88933847,15739.6130401608,628.001026072831
1194,Coffee,Big Island,8.54480803,34579.670657242,1103.90677684813
1195,Coffee,Big Island,14.10255721,57071.1160856002,1135.78749473981
1196,Coffee,Big Island,5.50599404,22282.0014913,850.171275961398
1197,Coffee,Big Island,10.78303522,43637.4687624423,926.605328931517
1198,Coffee,Big Island,55.02429743,222675.805216345,2459.11966441974
1199,Coffee,Big Island,12.32834344,49891.1288379156,1741.45278928449
1200,Coffee,Big Island,0.77639641,3141.96984572047,231.575608211038
1201,Macadamia Nuts,Big Island,1.93435846,7828.08705022097,401.29512594453
1202,Macadamia Nuts,Big Island,12.75942692,51635.6710791048,1046.2058059756
1203,Coffee,Big Island,1.47045354,5950.72717632076,349.238032016885
1204,Coffee,Big Island,4.40056653,17808.5191735532,619.603352466497
1205,Tropical Fruits,Big Island,7.50652672,30378.2055326457,825.227102300691
1206,Diversified Crop,Big Island,1.45749283,5898.24254194784,319.97827244057
1207,Diversified Crop,Big Island,3.18909976,12905.8348920026,494.963732210157
1208,Diversified Crop,Big Island,3.36091759,13601.2383585066,470.405256854701
1209,Diversified Crop,Big Island,3.58924951,14525.2690000818,677.866015239375
1210,Diversified Crop,Big Island,5.11943633,20717.7465403826,614.421833135588
1211,Diversified Crop,Big Island,3.58147624,14493.815673633,537.019156767751
1212,Diversified Crop,Big Island,0.68275659,2763.03346567231,216.109636112534
1213,Diversified Crop,Big Island,0.67355258,2725.78700205817,223.551895237642
1214,Diversified Crop,Big Island,0.65385855,2646.08975666933,249.207547888906
1215,Diversified Crop,Big Island,2.93072225,11860.2900410401,436.222570842863
1216,Diversified Crop,Big Island,5.74690686,23257.0465067078,658.567785757829
1217,Diversified Crop,Big Island,3.13155541,12673.0386019447,450.641753812404
1218,Diversified Crop,Big Island,12.25654719,49600.803391324,899.670533340773
1219,Diversified Crop,Big Island,2.0284722,8208.99455868199,398.699784457305
1220,Diversified Crop,Big Island,3.59346687,14542.3483509389,488.751884984154
1221,Diversified Crop,Big Island,8.69710036,35196.110269421,819.427004124754
1222,Diversified Crop,Big Island,1.7068695,6907.48523078532,329.520467008829
1223,Diversified Crop,Big Island,1.48675674,6016.72689328073,314.630006555259
1224,Diversified Crop,Big Island,1.21463081,4915.46332413677,285.471356852465
1225,Diversified Crop,Big Island,2.83492483,11472.6092707329,427.345390404462
1226,Diversified Crop,Big Island,1.2701602,5140.18724784741,286.582565982637
1227,Diversified Crop,Big Island,7.85346777,31782.0544225485,859.551806598217
1228,Diversified Crop,Big Island,8.16102206,33026.6989476078,837.576632697462
1229,Flowers / Foliage / Landscape,Big Island,1.89210219,7657.31259770317,382.111009511073
1230,Flowers / Foliage / Landscape,Big Island,2.71635829,10993.0787052634,440.330417630059
1231,Flowers / Foliage / Landscape,Big Island,3.23657286,13098.375268379,609.161690285341
1232,Flowers / Foliage / Landscape,Big Island,0.9901849,4007.26494741176,256.925783081017
1233,Flowers / Foliage / Landscape,Big Island,0.9692851,3922.68580188871,260.618190873047
1234,Flowers / Foliage / Landscape,Big Island,2.66797203,10797.245508979,419.164565885944
1235,Flowers / Foliage / Landscape,Big Island,0.79167376,3203.89518329433,237.426812262842
1236,Flowers / Foliage / Landscape,Big Island,1.72693328,6988.87854980858,336.110961864656
1237,Flowers / Foliage / Landscape,Big Island,8.9101826,36059.4008126906,772.716532782056
1238,Flowers / Foliage / Landscape,Big Island,7.69126528,31126.4676842354,955.763884046271
1239,Diversified Crop,Big Island,3.11825501,12619.5473771767,494.66466660157
1240,Diversified Crop,Big Island,2.97753154,12050.0372443689,451.454495913741
1241,Flowers / Foliage / Landscape,Big Island,4.16002757,16835.5758632695,602.991258912446
1242,Flowers / Foliage / Landscape,Big Island,3.05402674,12359.6145582105,460.94274018064
1243,Flowers / Foliage / Landscape,Big Island,2.08382994,8433.23878878568,398.877236921208
1244,Flowers / Foliage / Landscape,Big Island,3.87858991,15696.6054525618,518.681375013519
1245,Flowers / Foliage / Landscape,Big Island,0.70669288,2859.97799464295,245.536746483259
1246,Macadamia Nuts,Big Island,164.38199573,665251.889101843,6473.07881598194
1247,Diversified Crop,Big Island,3.99154711,16153.2306292883,581.156205341057
1248,Diversified Crop,Big Island,7.35074293,29747.4211729566,768.38641232845
1249,Diversified Crop,Big Island,14.61688554,59152.4327113989,1420.93734131967
1250,Diversified Crop,Big Island,12.1018244,48974.3370961552,1401.28838461419
1251,Diversified Crop,Big Island,15.21932928,61590.390279494,1179.56655383049
1252,Diversified Crop,Big Island,2.69835971,10919.8770924904,422.258276296163
1253,Diversified Crop,Big Island,0.61992206,2508.73499715089,200.397497145967
1254,Diversified Crop,Big Island,0.27423229,1109.77683539846,134.299335366492
1255,Diversified Crop,Big Island,0.98463049,3984.67773892302,278.789348214579
1256,Diversified Crop,Big Island,7.90181199,31977.6551156903,747.282132167877
1257,Diversified Crop,Big Island,1.1120861,4500.47937106507,311.406102478516
1258,Diversified Crop,Big Island,3.62951066,14688.198034396,550.046890518892
1259,Diversified Crop,Big Island,0.90674831,3669.49911346035,250.550526430261
1260,Diversified Crop,Big Island,3.0945794,12523.399073611,447.154645530791
1261,Diversified Crop,Big Island,1.1384876,4607.31981727819,284.028610392149
1262,Diversified Crop,Big Island,0.71530618,2894.75636779751,299.039476815277
1263,Diversified Crop,Big Island,3.74450671,15153.5697096882,527.025089821039
1264,Diversified Crop,Big Island,6.82823116,27633.0476574388,668.269996229983
1265,Flowers / Foliage / Landscape,Big Island,6.44310306,26074.1180627484,950.846472022078
1266,Flowers / Foliage / Landscape,Big Island,3.28751519,13304.0292585542,521.883234322197
1267,Flowers / Foliage / Landscape,Big Island,2.64044479,10685.4406249221,537.177558644275
1268,Macadamia Nuts,Big Island,5.14755918,20831.2763940501,676.049078349678
1269,Macadamia Nuts,Big Island,4.72855705,19135.7402859959,583.650609201867
1270,Flowers / Foliage / Landscape,Big Island,8.98532427,36361.5274988451,815.576284162031
1271,Flowers / Foliage / Landscape,Big Island,4.23309101,17130.4731254706,525.402427014462
1272,Flowers / Foliage / Landscape,Big Island,2.99579847,12123.4707929717,466.762226600567
1273,Diversified Crop,Big Island,6.38166101,25825.4524057737,736.783844027508
1274,Flowers / Foliage / Landscape,Big Island,2.19979845,8902.18922687195,381.821808699098
1275,Flowers / Foliage / Landscape,Big Island,3.04627864,12327.7836526805,479.241697952015
1276,Flowers / Foliage / Landscape,Big Island,3.90875275,15818.0700287992,504.052118922844
1277,Flowers / Foliage / Landscape,Big Island,5.93628597,24023.1508144479,630.738697572166
1278,Flowers / Foliage / Landscape,Big Island,0.81624209,3303.19824417507,307.31730009555
1279,Flowers / Foliage / Landscape,Big Island,1.58183721,6401.43321825225,319.835950076877
1280,Flowers / Foliage / Landscape,Big Island,5.59989643,22661.8394176102,602.370870229342
1281,Flowers / Foliage / Landscape,Big Island,5.50248923,22267.6564419117,823.1929603883
1282,Flowers / Foliage / Landscape,Big Island,1.45161756,5874.44863355481,367.581748163626
1283,Flowers / Foliage / Landscape,Big Island,5.8833128,23808.7921767864,814.801531058378
1284,Macadamia Nuts,Big Island,49.09484028,198676.221125779,2585.05878882382
1285,Macadamia Nuts,Big Island,62.40336264,252532.962084817,2466.20777971017
1286,Macadamia Nuts,Big Island,11.32952631,45848.6190701602,1212.39838223843
1287,Macadamia Nuts,Big Island,14.29461962,57847.8362421975,956.948563457388
1288,Macadamia Nuts,Big Island,6.81079706,27562.1020064976,749.531247004387
1289,Tropical Fruits,Big Island,7.70601648,31184.9053480066,728.309338654852
1290,Tropical Fruits,Big Island,11.77265743,47642.0107216114,934.296192986537
1291,Flowers / Foliage / Landscape,Big Island,9.27527761,37535.4996454133,937.14495798673
1292,Diversified Crop,Big Island,1.60748259,6505.21255768651,346.071614302758
1293,Diversified Crop,Big Island,3.21766161,13021.3399427826,468.698432237433
1294,Tropical Fruits,Big Island,2.79458294,11309.0544586039,498.620080185961
1295,Flowers / Foliage / Landscape,Big Island,2.17141835,8787.34878292298,510.568551039753
1296,Tropical Fruits,Big Island,1.03881111,4203.83989079857,275.148546322166
1297,Coffee,Big Island,8.59030308,34763.7621051055,1146.60339579437
1298,Coffee,Big Island,0.80774669,3268.84157724548,241.387470910958
1299,Macadamia Nuts,Big Island,7.11561652,28795.3611731625,681.958834562924
1300,Macadamia Nuts,Big Island,86.36974616,349519.727633026,3200.92765568303
1301,Macadamia Nuts,Big Island,4.42695718,17914.9277537285,578.896406754422
1302,Macadamia Nuts,Big Island,12.22296278,49463.6540326109,928.620686635792
1303,Coffee,Big Island,15.33957903,62075.9156608823,1027.32327947889
1304,Macadamia Nuts,Big Island,0.60401301,2444.3069651931,195.614768575111
1305,Coffee,Big Island,2.67557981,10827.4785645436,626.971740137275
1306,Coffee,Big Island,1.34084244,5426.08818111393,341.804579331972
1307,Macadamia Nuts,Big Island,7.34959781,29742.2129611782,809.964761267426
1308,Macadamia Nuts,Big Island,7.4393643,30105.4650403598,773.937055833372
1309,Macadamia Nuts,Big Island,0.57651862,2333.04439052984,206.263960890634
1310,Macadamia Nuts,Big Island,2.21286182,8954.95715851373,425.623689345987
1311,Coffee,Big Island,1.26402451,5115.22976582379,350.204254008992
1312,Coffee,Big Island,1.27965189,5178.4650824698,350.901940790298
1313,Tropical Fruits,Big Island,6.11537426,24747.5787563888,696.400041489873
1314,Coffee,Big Island,7.13443114,28871.4659308288,806.867968044828
1315,Coffee,Big Island,12.15872393,49203.6425712159,984.596903189897
1316,Macadamia Nuts,Big Island,12.20772983,49401.9639966526,1067.07236642454
1317,Macadamia Nuts,Big Island,51.04487184,206567.33994038,2218.45926098276
1318,Macadamia Nuts,Big Island,13.89461828,56228.4247849041,1163.77378684062
1319,Macadamia Nuts,Big Island,11.44563284,46317.9450343777,1055.9516353501
1320,Coffee,Big Island,2.16451277,8759.3004150626,369.724292154419
1321,Coffee,Big Island,6.08374793,24619.5751028856,648.920068525052
1322,Macadamia Nuts,Big Island,10.95633448,44337.8625400306,1099.94345555668
1323,Macadamia Nuts,Big Island,27.52905661,111403.956435181,1654.68665424996
1324,Macadamia Nuts,Big Island,115.12355114,465879.327936214,4335.48551750497
1325,Macadamia Nuts,Big Island,5.18281506,20973.6908731388,609.182866457137
1326,Macadamia Nuts,Big Island,4.0449396,16368.974481453,519.249085342877
1327,Macadamia Nuts,Big Island,6.07274342,24575.0464214219,706.76456863782
1328,Coffee,Big Island,4.79922321,19421.3869828229,609.90034973243
1329,Coffee,Big Island,6.35663263,25723.8776336996,661.076113874658
1330,Coffee,Big Island,6.76003212,27356.328279976,685.013416408456
1331,Macadamia Nuts,Big Island,2.75506771,11149.1466793202,428.984861747641
1332,Macadamia Nuts,Big Island,0.4563101,1846.58557732233,174.530183939895
1333,Macadamia Nuts,Big Island,1.17289146,4746.43627515718,290.503422540753
1334,Macadamia Nuts,Big Island,6.75747778,27346.0070445724,905.56984360745
1335,Macadamia Nuts,Big Island,6.6798982,27032.0488274313,746.841351505832
1336,Macadamia Nuts,Big Island,2.42144714,9799.0645530843,481.229720916262
1337,Macadamia Nuts,Big Island,12.66368267,51247.0797917891,1271.28894544263
1338,Macadamia Nuts,Big Island,27.61960242,111770.331813544,1932.99622106721
1339,Macadamia Nuts,Big Island,2.71234091,10976.2337161589,542.655250368907
1340,Macadamia Nuts,Big Island,45.46677137,183995.783639652,2033.08693612243
1341,Macadamia Nuts,Big Island,0.3999446,1618.50531323552,166.188614718924
1342,Macadamia Nuts,Big Island,7.01342074,28382.0543810686,793.904936388066
1343,Macadamia Nuts,Big Island,6.57520496,26608.6782129654,877.257169129979
1344,Macadamia Nuts,Big Island,2.40003965,9712.52572813251,414.473626889546
1345,Macadamia Nuts,Big Island,12.89749748,52193.8475242912,1014.60811690279
1346,Macadamia Nuts,Big Island,9.39763641,38030.5517597008,849.140845996167
1347,Macadamia Nuts,Big Island,5.61142265,22708.4178164157,767.279429216429
1348,Macadamia Nuts,Big Island,9.68623008,39198.4417839454,1116.27395201415
1349,Macadamia Nuts,Big Island,2.59388283,10496.9838824076,429.735460439856
1350,Macadamia Nuts,Big Island,14.78971739,59851.3622708009,1130.32846129463
1351,Coffee,Big Island,6.68867302,27067.8771536374,1170.74905680746
1352,Coffee,Big Island,3.34165323,13523.0836565231,466.042077947285
1353,Coffee,Big Island,4.77179884,19310.6415430622,586.934999485042
1354,Macadamia Nuts,Big Island,2.74705899,11116.8693445253,530.216379105009
1355,Coffee,Big Island,2.83971951,11491.8622088975,437.101245113572
1356,Macadamia Nuts,Big Island,3.18503151,12889.2937405706,590.387902679597
1357,Coffee,Big Island,2.68674704,10872.8437099602,473.841508532481
1358,Macadamia Nuts,Big Island,0.97519093,3946.44310376736,255.146521622873
1359,Macadamia Nuts,Big Island,2.70874192,10961.859101333,483.903762139331
1360,Macadamia Nuts,Big Island,1.9038252,7704.48477900289,390.456282578884
1361,Coffee,Big Island,1.66869908,6752.96398957917,379.81576366805
1362,Macadamia Nuts,Big Island,35.66687889,144338.3405559,2312.26379922801
1363,Macadamia Nuts,Big Island,1.45733507,5897.60569880351,343.849274523114
1364,Tropical Fruits,Big Island,11.87222371,48045.0482516472,915.466560229598
1365,Coffee,Big Island,6.3428596,25668.5813099876,721.027936224687
1366,Macadamia Nuts,Big Island,9.62029097,38931.834222054,942.92868161882
1367,Coffee,Big Island,2.04816842,8288.6232962802,669.839728450286
1368,Macadamia Nuts,Big Island,12.17059332,49252.5281083251,907.495440972819
1369,Coffee,Big Island,3.95281097,15996.4146702964,553.43024222087
1370,Flowers / Foliage / Landscape,Big Island,6.68810204,27065.7182106498,689.885415540631
1371,Macadamia Nuts,Big Island,6.51514376,26365.7784636173,663.855639326859
1372,Coffee,Big Island,4.16197636,16842.8810480438,991.543281939734
1373,Coffee,Big Island,5.63764334,22814.6948086801,807.782098465877
1374,Macadamia Nuts,Big Island,2.44671347,9901.47334904987,457.926379537562
1375,Coffee,Big Island,1.08119262,4375.42129341155,293.160029467374
1376,Coffee,Big Island,8.63292834,34936.1534532653,1012.61088475605
1377,Macadamia Nuts,Big Island,2.88940225,11692.9839854367,499.093012135381
1378,Coffee,Big Island,0.49805675,2015.56005924734,228.600024781638
1379,Macadamia Nuts,Big Island,1.12966637,4571.59256993935,299.142444035768
1380,Macadamia Nuts,Big Island,3.736909,15122.7092762998,622.875485613463
1381,Macadamia Nuts,Big Island,6.02659452,24388.7198795385,982.314119682675
1382,Coffee,Big Island,12.93235604,52335.3136953057,1238.09184429779
1383,Coffee,Big Island,18.2713521,73941.420028034,1735.61155231326
1384,Coffee,Big Island,8.77352681,35505.1546720984,1082.54490950865
1385,Coffee,Big Island,20.12130626,81427.9491272038,1705.77234097411
1386,Coffee,Big Island,6.19095169,25053.8659907808,649.478076139417
1387,Macadamia Nuts,Big Island,22.91073713,92716.3752221213,1283.29233153345
1388,Macadamia Nuts,Big Island,5.15879779,20876.9008623181,691.107134014177
1389,Coffee,Big Island,16.85607093,68214.0673256181,1207.63560898949
1390,Macadamia Nuts,Big Island,6.96418507,28183.0234883312,850.665057251158
1391,Coffee,Big Island,0.53923716,2182.21459130882,190.688266984439
1392,Macadamia Nuts,Big Island,9.6862072,39198.6567662303,953.996331791695
1393,Macadamia Nuts,Big Island,20.65085061,83571.0068659862,1484.23011189504
1394,Coffee,Big Island,3.49109134,14127.9430953251,487.766852549216
1395,Coffee,Big Island,3.72092434,15058.0407606933,692.357163861582
1396,Macadamia Nuts,Big Island,2.78181202,11257.5884393275,446.672203628344
1397,Coffee,Big Island,7.86403956,31824.6214609262,1197.54613644136
1398,Macadamia Nuts,Big Island,20.04284459,81110.5047087109,1892.00394511888
1399,Coffee,Big Island,4.59287994,18586.7064173583,636.465597532623
1400,Tropical Fruits,Big Island,1.40447305,5683.69384172349,299.25549706198
1401,Coffee,Big Island,20.68846589,83723.2302041482,1656.72184094876
1402,Coffee,Big Island,7.80712349,31594.3149380413,857.447494441239
1403,Coffee,Big Island,9.11139056,36872.4879151136,811.096959175975
1404,Macadamia Nuts,Big Island,3.447796,13952.7286510442,463.848423340794
1405,Coffee,Big Island,1.20965497,4895.30184172501,306.955720436123
1406,Macadamia Nuts,Big Island,1.42996487,5786.86272020823,413.553230884856
1407,Coffee,Big Island,1.4063373,5691.23807084081,311.387150693433
1408,Coffee,Big Island,9.86461901,39920.6888382984,887.755802059201
1409,Coffee,Big Island,8.91316798,36070.3048271463,1004.45409232024
1410,Coffee,Big Island,3.2816682,13280.4412799109,514.199871228786
1411,Coffee,Big Island,19.84397891,80305.722651865,1544.70527976044
1412,Coffee,Big Island,2.73926764,11085.4273515696,655.02950443676
1413,Macadamia Nuts,Big Island,5.40414835,21869.814587661,630.398824155159
1414,Coffee,Big Island,3.28821916,13306.9551215793,730.466292374494
1415,Coffee,Big Island,2.30155852,9314.0841159837,490.056084850441
1416,Macadamia Nuts,Big Island,1.40327824,5678.86526226349,356.848145135699
1417,Macadamia Nuts,Big Island,2.01872194,8169.48555933496,460.350523404991
1418,Macadamia Nuts,Big Island,17.2757128,69912.3351024889,1365.46918467758
1419,Macadamia Nuts,Big Island,10.93029196,44233.3172963296,858.429110606234
1420,Coffee,Big Island,3.71417509,15030.737732374,574.681193448972
1421,Macadamia Nuts,Big Island,2.14182717,8667.67260121534,372.512007307738
1422,Coffee,Big Island,1.42974609,5785.97007265137,323.802439428195
1423,Coffee,Big Island,5.11766702,20710.459519229,721.059697355174
1424,Macadamia Nuts,Big Island,16.56809968,67048.7222069359,1278.52955696581
1425,Macadamia Nuts,Big Island,1.0971728,4440.09793733529,280.565199914983
1426,Macadamia Nuts,Big Island,16.56270141,67026.8911440858,1718.88063773252
1427,Coffee,Big Island,1.05125175,4254.26723049639,263.924374266662
1428,Coffee,Big Island,4.02101085,16272.4743057012,674.302683658084
1429,Macadamia Nuts,Big Island,32.10960871,129943.008839456,1850.48484363516
1430,Macadamia Nuts,Big Island,3.12125379,12631.2564147405,661.03583291533
1431,Coffee,Big Island,32.26492642,130571.505998879,3044.01781382195
1432,Macadamia Nuts,Big Island,5.54599959,22443.8482808474,772.748165440429
1433,Coffee,Big Island,5.96655052,24145.7711523491,707.932821023182
1434,Macadamia Nuts,Big Island,2.18037075,8823.64738561407,658.355154199185
1435,Coffee,Big Island,22.90098962,92677.0229180103,1665.36755500767
1436,Coffee,Big Island,7.79376856,31540.2663475726,806.987204707371
1437,Coffee,Big Island,1.61154347,6521.68647957627,330.95743371961
1438,Macadamia Nuts,Big Island,4.80027895,19426.0371726839,558.536398623545
1439,Coffee,Big Island,1.00266837,4057.65820932594,253.068626365653
1440,Macadamia Nuts,Big Island,4.08352192,16525.4296300788,536.803519147849
1441,Macadamia Nuts,Big Island,19.87654197,80437.555728978,1383.8145267367
1442,Coffee,Big Island,4.83838981,19580.2810181274,622.616598798257
1443,Coffee,Big Island,8.53526094,34540.9846995651,791.297327682759
1444,Macadamia Nuts,Big Island,11.55376748,46756.457689358,921.073832347352
1445,Coffee,Big Island,114.34742768,462747.918644543,3575.11353115832
1446,Macadamia Nuts,Big Island,97.06611784,392812.637061862,3899.34592223069
1447,Coffee,Big Island,16.98180153,68722.9485665502,1140.55235414096
1448,Coffee,Big Island,18.62999888,75392.9420977026,1375.21153201531
1449,Macadamia Nuts,Big Island,1.16295317,4706.3100100394,274.941142917434
1450,Tropical Fruits,Big Island,3.61262441,14619.7738531056,567.227069062018
1451,Tropical Fruits,Big Island,12.54864891,50782.5922255281,1021.14096173819
1452,Coffee,Big Island,18.97747095,76799.1536940878,1106.44820347623
1453,Macadamia Nuts,Big Island,1.23679341,5005.12873087672,336.956247803202
1454,Coffee,Big Island,1.8863885,7633.94804830091,459.79067019182
1455,Coffee,Big Island,0.31983344,1294.32321504235,170.74209053326
1456,Coffee,Big Island,6.80675914,27545.9923876789,774.288794783878
1457,Coffee,Big Island,0.532747,2155.95585188179,204.384010772671
1458,Macadamia Nuts,Big Island,5.88383067,23811.0312605868,611.948754300554
1459,Macadamia Nuts,Big Island,2.04124042,8260.61194893919,433.149218013603
1460,Macadamia Nuts,Big Island,7.56201563,30602.4068325438,954.755147281693
1461,Coffee,Big Island,2.90043256,11737.6421335464,536.68911301561
1462,Macadamia Nuts,Big Island,3.84644698,15566.0275197551,536.647302146914
1463,Coffee,Big Island,1.12041164,4534.1554619714,374.986016721594
1464,Macadamia Nuts,Big Island,2.07342719,8390.87018613474,367.499056313189
1465,Coffee,Big Island,1.09071918,4413.98522289028,280.769283177853
1466,Macadamia Nuts,Big Island,4.02123621,16273.3808730896,566.305070283046
1467,Coffee,Big Island,5.9630167,24131.485539398,937.674141756894
1468,Coffee,Big Island,19.92419347,80630.4407382016,1805.68791227378
1469,Macadamia Nuts,Big Island,17.49755456,70810.1570738565,1312.63771207027
1470,Coffee,Big Island,6.54156347,26472.7881781358,839.439270914769
1471,Macadamia Nuts,Big Island,3.1118412,12593.1885435234,571.027152441476
1472,Coffee,Big Island,4.02371808,16283.426276138,1124.41869819611
1473,Tropical Fruits,Big Island,10.31269384,41734.0196321021,809.226174941624
1474,Macadamia Nuts,Big Island,2.77813262,11242.7169249119,413.186554364127
1475,Coffee,Big Island,26.52868166,107357.874405498,2078.85239097278
1476,Macadamia Nuts,Big Island,24.45255219,98956.0737149367,1746.36820453803
1477,Macadamia Nuts,Big Island,4.0769801,16498.9745534048,538.793468817132
1478,Macadamia Nuts,Big Island,0.54046035,2187.16684575594,197.749682918172
1479,Macadamia Nuts,Big Island,2.16187885,8748.8253914573,377.053107693861
1480,Coffee,Big Island,1.36321851,5516.7569027057,298.113026475362
1481,Coffee,Big Island,10.23444208,41417.3623670887,804.034235538658
1482,Coffee,Big Island,8.48548777,34339.5843913318,1384.95973302028
1483,Coffee,Big Island,7.02863375,28443.9158324423,1171.46287799698
1484,Coffee,Big Island,2.90853957,11770.4571853893,481.522051923517
1485,Macadamia Nuts,Big Island,3.2630224,13205.0018723007,682.795727003915
1486,Coffee,Big Island,0.44960932,1819.50545635998,175.066315594703
1487,Macadamia Nuts,Big Island,2.94300751,11909.94171529,617.532215901876
1488,Macadamia Nuts,Big Island,2.83836715,11486.4796659314,530.572971838982
1489,Coffee,Big Island,25.63415507,103737.907291571,2400.55252673211
1490,Coffee,Big Island,1.39889295,5661.12824670215,317.100271601168
1491,Coffee,Big Island,5.88881113,23831.2101069073,830.896936406466
1492,Coffee,Big Island,1.01974116,4126.74894394664,307.805206325009
1493,Macadamia Nuts,Big Island,1.39165865,5631.85310803169,305.082254389692
1494,Coffee,Big Island,2.90284081,11747.4028642177,438.038751963426
1495,Macadamia Nuts,Big Island,3.57596537,14471.4488938935,536.939250975532
1496,Coffee,Big Island,3.13771308,12697.8910451483,464.406880498512
1497,Macadamia Nuts,Big Island,1.7308776,7004.62676262243,336.535003457562
1498,Coffee,Big Island,43.98562358,178003.765224196,2508.24548385573
1499,Macadamia Nuts,Big Island,2.01584519,8157.84700593345,400.912087183974
1500,Coffee,Big Island,2.27335948,9199.97319692818,425.63829928986
1501,Macadamia Nuts,Big Island,1.95149527,7897.43652778095,355.496862605043
1502,Macadamia Nuts,Big Island,4.52293088,18303.6821250724,752.497766308398
1503,Coffee,Big Island,10.53692802,42641.5238536837,927.823224393641
1504,Coffee,Big Island,3.02411891,12238.2021301068,722.908327256988
1505,Coffee,Big Island,1.12189679,4540.16418769545,296.562723183843
1506,Coffee,Big Island,2.47406362,10012.2048996785,549.570608059231
1507,Coffee,Big Island,4.9090374,19866.2164845346,605.320147895985
1508,Macadamia Nuts,Big Island,3.84739361,15569.8785532656,536.680920569254
1509,Coffee,Big Island,1.18663529,4802.14991867951,293.699773655756
1510,Coffee,Big Island,4.49186393,18177.9630067438,790.826115499032
1511,Macadamia Nuts,Big Island,0.57838802,2340.65853146364,200.642312266893
1512,Macadamia Nuts,Big Island,3.46967081,14041.2921228021,822.919102346713
1513,Macadamia Nuts,Big Island,4.38008553,17725.6180155773,706.992821435169
1514,Coffee,Big Island,0.99925065,4043.83595436323,264.464135561472
1515,Coffee,Big Island,2.0390141,8251.61932107583,369.841457587819
1516,Coffee,Big Island,3.12375432,12641.4137723802,620.387145714261
1517,Coffee,Big Island,2.7059425,10950.5938594932,423.91001194406
1518,Coffee,Big Island,2.62770222,10633.9566988506,676.394527989085
1519,Macadamia Nuts,Big Island,34.04384459,137770.911128763,2321.61314429817
1520,Coffee,Big Island,2.99231688,12109.5092390154,463.773909600684
1521,Coffee,Big Island,1.17518236,4755.80794561734,350.852821338098
1522,Diversified Crop,Big Island,2.86564312,11596.8553652816,443.547768471423
1523,Diversified Crop,Big Island,3.63963959,14729.1796023245,459.634880031914
1524,Diversified Crop,Big Island,0.24990697,1011.34384128637,126.066123369035
1525,Diversified Crop,Big Island,0.63570837,2572.64108813407,246.65461274574
1526,Diversified Crop,Big Island,0.65474006,2649.65811951724,227.542929314121
1527,Diversified Crop,Big Island,9.8357982,39804.310139563,1093.40910869252
1528,Diversified Crop,Big Island,0.82010284,3318.86235151332,272.66083429617
1529,Diversified Crop,Big Island,1.55488458,6292.43953428824,384.581346257912
1530,Diversified Crop,Big Island,3.92867369,15898.8770155087,500.132686984908
1531,Diversified Crop,Big Island,2.58475492,10460.2059200063,447.45782217535
1532,Diversified Crop,Big Island,4.80220608,19433.9811997439,745.31967712223
1533,Diversified Crop,Big Island,1.88417006,7625.01815383411,428.550143516357
1534,Diversified Crop,Big Island,2.38315049,9644.32716237847,456.891979528507
1535,Diversified Crop,Big Island,5.03876337,20391.2868784477,568.493894758792
1536,Diversified Crop,Big Island,0.73553067,2976.6040481971,367.851846756095
1537,Diversified Crop,Big Island,2.25354657,9119.83913001907,439.792253025833
1538,Diversified Crop,Big Island,14.63329349,59219.1995612757,1064.20569135292
1539,Diversified Crop,Big Island,4.35584789,17627.6005596608,651.343651250459
1540,Diversified Crop,Big Island,1.24294503,5030.04673009518,279.672936230739
1541,Diversified Crop,Big Island,2.43924948,9871.34442735866,475.233366799907
1542,Diversified Crop,Big Island,13.08625445,52958.4912746459,1165.86179576433
1543,Diversified Crop,Big Island,3.42958051,13879.0961560959,480.042919163131
1544,Diversified Crop,Big Island,3.49501458,14143.8940654061,476.940833325258
